amount,price,area,age,car,add,date,type,floor.height,subject,pattern,k
800,60.3,13.28,33,0,臺北市中山區新生北路一段１１０號十一樓之３,111/05/31,住宅大樓(11層含以上有電梯),十一層/十二層,房地(土地+建物),1房0廳1衛,4
680,58.9,11.54,38,0,臺北市中山區林森北路４２８號八樓,111/05/30,住宅大樓(11層含以上有電梯),八層/十二層,房地(土地+建物),1房0廳1衛,4
458,55.8,8.21,43,0,臺北市中山區錦州街３０巷１１號九樓之１１,111/05/29,華廈(10層含以下有電梯),九層/十層,房地(土地+建物),1房1廳1衛,4
550,53.9,10.21,50,0,臺北市中山區新生北路二段７４號十二樓之４,111/05/27,住宅大樓(11層含以上有電梯),十二層/十二層,房地(土地+建物),未知,4
2288,56.4,40.55,41,0,臺北市中山區長安東路一段５６巷７弄３４號三樓,111/05/26,公寓(5樓含以下無電梯),三層/五層,房地(土地+建物),3房2廳2衛,4
1636,57.2,28.62,44,0,臺北市中山區五常街５３巷４１號三樓,111/05/25,公寓(5樓含以下無電梯),三層/五層,房地(土地+建物),2房2廳2衛,4
620,50.3,12.32,42,0,臺北市中山區民生東路一段２５號八樓之３,111/05/25,住宅大樓(11層含以上有電梯),八層/十二層,房地(土地+建物),1房0廳1衛,4
580,59.9,9.68,39,0,臺北市中山區新生北路二段９６號十樓之１７,111/05/25,住宅大樓(11層含以上有電梯),十層/十二層,房地(土地+建物),1房1廳1衛,4
1350,66.5,20.29,48,0,臺北市中山區吉林路１５４巷１４號四樓,111/05/25,公寓(5樓含以下無電梯),四層/五層,房地(土地+建物),3房1廳1衛,4
1150,50.5,22.78,48,0,臺北市中山區中山北路二段１１５巷３弄９號三樓,111/05/24,公寓(5樓含以下無電梯),"三層,陽台/四層",房地(土地+建物),2房2廳1衛,4
1250,62.8,19.92,48,0,臺北市中山區八德路二段２８４號四樓之１,111/05/23,公寓(5樓含以下無電梯),四層/四層,房地(土地+建物),2房1廳1衛,4
1020,53.1,19.22,37,0,臺北市中山區長春路２６號十二樓之９,111/05/20,住宅大樓(11層含以上有電梯),十二層/十二層,房地(土地+建物),1房1廳1衛,4
2020,56.8,35.57,38,0,臺北市中山區龍江路４１２巷６０號二樓,111/05/20,公寓(5樓含以下無電梯),二層/五層,房地(土地+建物),4房2廳2衛,4
885,51,17.34,42,0,臺北市中山區民生東路一段２５號七樓之３８,111/05/20,住宅大樓(11層含以上有電梯),七層/十二層,房地(土地+建物),2房1廳2衛,4
1900,59,32.22,46,0,臺北市中山區新生北路三段６１號二樓之４,111/05/19,華廈(10層含以下有電梯),二層/九層,房地(土地+建物),2房2廳1衛,4
1150,46.8,24.58,52,0,臺北市中山區林森北路１５９巷４６號二樓,111/05/19,公寓(5樓含以下無電梯),二層/四層,房地(土地+建物),2房2廳1衛,4
450,40.3,11.17,42,0,臺北市中山區新生北路三段８８巷４１號五樓,111/05/18,公寓(5樓含以下無電梯),五層/五層,房地(土地+建物),3房2廳1衛,4
2350,49.3,47.64,40,0,臺北市中山區建國北路二段１５１巷６號五樓,111/05/18,住宅大樓(11層含以上有電梯),五層/十四層,房地(土地+建物)+車位,3房2廳2衛,4
480,53.6,8.96,40,0,臺北市中山區德惠街５２號九樓之１０,111/05/17,住宅大樓(11層含以上有電梯),九層/十一層,房地(土地+建物),1房0廳1衛,4
825,52.7,15.65,44,0,臺北市中山區新生北路三段４３號十樓之１６,111/05/13,住宅大樓(11層含以上有電梯),十層/十一層,房地(土地+建物),未知,4
520,58,8.96,40,0,臺北市中山區德惠街５２號八樓之１０,111/05/13,住宅大樓(11層含以上有電梯),八層/十一層,房地(土地+建物),1房1廳1衛,4
1960,54.8,35.79,37,0,臺北市中山區德惠街１１１號六樓,111/05/13,華廈(10層含以下有電梯),六層/七層,房地(土地+建物),3房1廳1衛,4
1750,58.8,29.78,45,0,臺北市中山區五常街５３巷５號三樓,111/05/13,公寓(5樓含以下無電梯),三層/五層,房地(土地+建物),3房2廳2衛,4
1380,62.1,22.23,41,0,臺北市中山區新生北路三段１號八樓之１７,111/05/10,住宅大樓(11層含以上有電梯),八層/十四層,房地(土地+建物),1房1廳1衛,4
1440,57.5,25.05,42,0,臺北市中山區新生北路二段３９號七樓之５,111/05/10,住宅大樓(11層含以上有電梯),七層/十二層,房地(土地+建物),2房2廳1衛,4
500,51.3,9.74,42,0,臺北市中山區新生北路二段１３３巷１２號四樓之１１,111/05/10,華廈(10層含以下有電梯),四層/六層,房地(土地+建物),1房1廳1衛,4
1515,48.6,31.2,40,0,臺北市中山區林森北路１０７巷８７號三樓,111/05/09,公寓(5樓含以下無電梯),三層/五層,房地(土地+建物),5房0廳5衛,4
1800,54.8,32.85,38,0,臺北市中山區大直街３９巷１號二樓,111/05/09,公寓(5樓含以下無電梯),二層/五層,房地(土地+建物),3房2廳2衛,4
910,62.1,14.66,45,0,臺北市中山區中山北路二段７７巷２９號四樓之７,111/05/07,住宅大樓(11層含以上有電梯),四層/十一層,房地(土地+建物),1房1廳1衛,4
535,61.9,8.64,48,0,臺北市中山區中山北路一段８３巷９號五樓之９,111/05/05,華廈(10層含以下有電梯),五層/七層,房地(土地+建物),0房1廳1衛,4
1200,27.4,43.83,39,0,臺北市中山區錦州街４１７號七樓,111/05/05,華廈(10層含以下有電梯),七層/七層,房地(土地+建物),3房1廳1衛,4
930,53.3,17.44,40,0,臺北市中山區林森北路４０９號十樓之２,111/05/05,住宅大樓(11層含以上有電梯),十層/十二層,房地(土地+建物),2房2廳1衛,4
1310,59.5,22.03,45,0,臺北市中山區中山北路二段１１６巷２３號二樓,111/05/04,公寓(5樓含以下無電梯),二層/四層,房地(土地+建物),3房1廳1衛,4
