"add","date","amount","price","area","type","age","floor.height","subject","pattern","car","use","section","lon","lat"
"臺北市北投區中央北路一段１１７號九樓","111/04/08",1650,68.7,24.02,"住宅大樓(11層含以上有電梯)",10,"九層/十五層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.49925,25.134874
"臺北市北投區三合街二段４２８號三樓","111/04/08",1980,68.7,28.82,"住宅大樓(11層含以上有電梯)",24,"三層,四層/十八層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5024769,25.1267429
"臺北市北投區榮華一路３巷８號五樓","111/04/08",1600,52.6,30.43,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5247126,25.1122819
"臺北市北投區公舘路２０９巷２號","111/04/07",3150,55.4,56.89,"公寓(5樓含以下無電梯)",33,"一層/五層","房地(土地+建物)","6房3廳3衛","0","住家用","北投區",121.5079828,25.1273539
"臺北市北投區關渡路５６號十二樓","111/04/07",2000,30.8,65.03,"住宅大樓(11層含以上有電梯)",32,"十二層/十七層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.468833,25.1198719
"臺北市北投區致遠二路９６巷３弄３號三樓","111/04/07",1700,41.8,40.68,"公寓(5樓含以下無電梯)",44,"三層/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5130512,25.1167162
"臺北市北投區溫泉路１３２之３號五樓","111/04/07",920,31,29.68,"公寓(5樓含以下無電梯)",38,"五層/五層","房地(土地+建物)","2房3廳2衛","0","住家用","北投區",121.5124707,25.1368306
"臺北市北投區行義路１８６巷２６弄１０之１號七樓","111/04/07",1400,49.8,28.12,"華廈(10層含以下有電梯)",36,"七層/七層","房地(土地+建物)","4房3廳2衛","0","住家用","北投區",121.529448,25.132197
"臺北市北投區新民路５３之１號三樓之１","111/04/07",530,57.4,9.24,"華廈(10層含以下有電梯)",14,"三層/十層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5105407,25.1401413
"臺北市北投區行義路１７０巷１７號三樓","111/04/07",1420,44.2,32.15,"公寓(5樓含以下無電梯)",37,"三層/五層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.5294733,25.1313725
"臺北市北投區溫泉路２１巷２之１號","111/04/06",920,36.7,25.06,"公寓(5樓含以下無電梯)",49,"一層/四層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5032244,25.134006
"臺北市北投區公舘路１６１巷１號二樓","111/04/06",1960,51.1,40.04,"華廈(10層含以下有電梯)",7,"二層/七層","房地(土地+建物)+車位","2房1廳1衛","150","住家用","北投區",121.5063462,25.1291524
"臺北市北投區稻香路１６１巷７號四樓之５","111/04/06",710,55.2,12.87,"住宅大樓(11層含以上有電梯)",18,"四層/十一層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.4888387,25.1420787
"臺北市北投區中和街５２５巷１０弄１６號","111/04/05",1910,0,23.69,"透天厝",47,"全/二層","房地(土地+建物)","2房2廳2衛","0","住家用","北投區",121.4928731,25.1447051
"臺北市北投區中央北路一段１１５號四樓","111/04/05",3650,59.1,61.85,"住宅大樓(11層含以上有電梯)",10,"四層/十五層","房地(土地+建物)+車位","4房2廳2衛","180","住家用","北投區",121.499299,25.134843
"臺北市北投區中央北路二段３５０巷６０號七樓","111/04/05",2935,50.4,58.19,"住宅大樓(11層含以上有電梯)",7,"七層/十四層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.4886382,25.1386694
"臺北市北投區吉利街２５９巷１５號三樓","111/04/05",1800,60.4,29.78,"公寓(5樓含以下無電梯)",42,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5108974,25.1184061
"臺北市北投區中山北路七段２１９巷３弄７３號四樓","111/04/04",1500,51.8,28.96,"華廈(10層含以下有電梯)",38,"四層/七層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.530806,25.127716
"臺北市北投區公舘路２２８巷１１３號五樓","111/04/04",1990,69.9,30.53,"華廈(10層含以下有電梯)",4,"五層/七層","房地(土地+建物)+車位","2房1廳1衛","150","住家用","北投區",121.5077076,25.1263983
"臺北市北投區石牌路二段３１５巷２８弄１６號五樓之１","111/04/03",980,71.4,13.72,"華廈(10層含以下有電梯)",13,"五層/七層","房地(土地+建物)","0房1廳1衛","0","住家用","北投區",121.523195,25.1236865
"臺北市北投區立農街一段３８７號三樓","111/04/02",2200,56.6,38.87,"公寓(5樓含以下無電梯)",47,"三層,陽台/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.508757,25.119578
"臺北市北投區行義路１９２巷１５弄８之１號四樓","111/04/02",1920,38.9,49.3,"住宅大樓(11層含以上有電梯)",21,"四層/十六層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5295514,25.133645
"臺北市北投區中央北路三段４０巷３８弄６號二樓","111/04/02",770,31.8,24.18,"公寓(5樓含以下無電梯)",41,"二層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.48514,25.1399669
"臺北市北投區公舘路２５７巷２弄５號四樓","111/04/02",1250,46.6,26.82,"公寓(5樓含以下無電梯)",41,"四層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5081947,25.1250772
"臺北市北投區裕民六路１２３號九樓","111/04/02",6230,86.1,72.37,"住宅大樓(11層含以上有電梯)",7,"九層/十四層","房地(土地+建物)+車位","4房2廳2衛","0","住家用","北投區",121.517398,25.1150504
"臺北市北投區復興一路３３巷２號二樓","111/04/01",700,36.5,19.15,"公寓(5樓含以下無電梯)",45,"二層,陽台/四層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.502676,25.1403569
"臺北市北投區致遠一路一段７９號二樓","111/04/01",1880,56.9,33.07,"華廈(10層含以下有電梯)",7,"二層/八層","房地(土地+建物)+車位","1房2廳1衛","0","住家用","北投區",121.5155348,25.1089732
"臺北市北投區新興路７０巷１３號五樓","111/03/31",1160,31.3,37.01,"公寓(5樓含以下無電梯)",28,"五層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.487473,25.141098
"臺北市北投區崗山路９巷１３號三樓","111/03/31",900,27.4,32.79,"公寓(5樓含以下無電梯)",38,"三層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4861321,25.1403814
"臺北市北投區溫泉路６８巷６弄６號十樓","111/03/31",3200,66.5,55.5,"住宅大樓(11層含以上有電梯)",5,"十層/十一層","房地(土地+建物)+車位","3房2廳2衛","250","住家用","北投區",121.5054945,25.134785
"臺北市北投區溫泉路銀光巷２之７號三樓","111/03/31",1063,27.7,38.4,"公寓(5樓含以下無電梯)",47,"三層,陽台/四層","房地(土地+建物)","4房1廳2衛","0","住家用","北投區",121.5132358,25.1363844
"臺北市北投區文化三路２０號三樓","111/03/31",2200,52,42.27,"華廈(10層含以下有電梯)",27,"三層/九層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.4981226,25.1375533
"臺北市北投區榮華一路３巷１之１號四樓","111/03/31",1650,57.9,28.51,"公寓(5樓含以下無電梯)",44,"四層/五層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5246626,25.1125482
"臺北市北投區溫泉路６５巷１０號二樓之３","111/03/31",800,45.4,17.63,"華廈(10層含以下有電梯)",27,"二層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5044036,25.1355289
"臺北市北投區文化三路１３６號七樓","111/03/31",1520,39.8,38.18,"華廈(10層含以下有電梯)",36,"七層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.49883,25.139788
"臺北市北投區溫泉路１３９號三樓","111/03/31",1000,33.4,29.9,"華廈(10層含以下有電梯)",44,"三層/七層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.5120373,25.1399605
"臺北市北投區三合街一段８２巷１０３號三樓","111/03/31",1966,68.1,38.94,"華廈(10層含以下有電梯)",7,"三層/九層","房地(土地+建物)+車位","2房2廳1衛","250","住家用","北投區",121.5043471,25.1290819
"臺北市北投區明德路１５０巷２８號七樓","111/03/30",2550,66.8,38.15,"華廈(10層含以下有電梯)",40,"七層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5216312,25.1098505
"臺北市北投區永興路二段３６號九樓","111/03/30",1750,49.4,35.42,"華廈(10層含以下有電梯)",8,"九層/十層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5023612,25.1400773
"臺北市北投區中和街２７６號","111/03/30",2700,105.9,25.49,"公寓(5樓含以下無電梯)",58,"一層,騎樓/--","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5005674,25.1403028
"臺北市北投區明德路２０３號六樓之５","111/03/29",888,59.1,15.03,"華廈(10層含以下有電梯)",44,"六層/七層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5213731,25.1120879
"臺北市北投區東華街二段１７４巷８號四樓","111/03/29",2000,54.3,36.81,"公寓(5樓含以下無電梯)",38,"四層/五層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5113808,25.1204013
"臺北市北投區新民路５３之１號七樓之１","111/03/29",545,59,9.24,"華廈(10層含以下有電梯)",14,"七層/十層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5105407,25.1401413
"臺北市北投區中央北路二段６６號二樓","111/03/29",1400,56.8,24.64,"華廈(10層含以下有電梯)",30,"二層/五層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.4946984,25.1374654
"臺北市北投區行義路１４０巷１８號五樓","111/03/29",1700,37.5,45.37,"華廈(10層含以下有電梯)",37,"五層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5290103,25.1298649
"臺北市北投區石牌路二段３１５巷３４弄１８號五樓","111/03/28",880,72,12.22,"華廈(10層含以下有電梯)",3,"五層/七層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5233824,25.1230671
"臺北市北投區石牌路二段３１５巷３４弄２０號五樓","111/03/28",1020,71.2,17.19,"華廈(10層含以下有電梯)",3,"五層/七層","房地(土地+建物)+車位","1房1廳1衛","170","住家用","北投區",121.5233789,25.1230603
"臺北市北投區光明路６８號八樓之８","111/03/28",792,72,11,"住宅大樓(11層含以上有電梯)",14,"八層/二十三層","房地(土地+建物)","1房0廳1衛","0","住家用","北投區",121.5003141,25.1328683
"臺北市北投區石牌路二段３１５巷３４弄７號五樓之１","111/03/28",4300,64.1,67.13,"住宅大樓(11層含以上有電梯)",7,"五層/十四層","房地(土地+建物)+車位","4房2廳2衛","280","住家用","北投區",121.5226548,25.1237792
"臺北市北投區三合街一段３６巷１號六樓","111/03/28",5600,79.7,78.33,"華廈(10層含以下有電梯)",6,"六層/九層","房地(土地+建物)+車位","3房2廳2衛","280","住家用","北投區",121.5060824,25.1275821
"臺北市北投區行義路１０巷９弄１６號四樓之２","111/03/28",3488,68.6,50.87,"華廈(10層含以下有電梯)",15,"四層/十層","房地(土地+建物)+車位","3房2廳2衛","0","住家用","北投區",121.5274327,25.1246348
"臺北市北投區行義路１９２巷１５弄８號四樓","111/03/27",1950,43.8,48.79,"住宅大樓(11層含以上有電梯)",21,"四層/十六層","房地(土地+建物)+車位","3房2廳2衛","250","住家用","北投區",121.5295514,25.133645
"臺北市北投區行義路９６巷２３號三樓","111/03/27",2670,64.6,61.6,"華廈(10層含以下有電梯)",9,"三層/五層","房地(土地+建物)+車位","2房2廳1衛","400","住家用","北投區",121.5285292,25.1267284
"臺北市北投區承德路七段３５０號七樓","111/03/26",3005,60.4,49.73,"華廈(10層含以下有電梯)",35,"七層/七層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5039111,25.1177654
"臺北市北投區崇仁路一段１６８號二樓之５","111/03/26",1500,49.5,30.28,"住宅大樓(11層含以上有電梯)",24,"二層,電梯樓梯間/十四層","房地(土地+建物)+車位","2房1廳1衛","0","住家用","北投區",121.5024314,25.1227593
"臺北市北投區中央北路二段９號三樓","111/03/26",400,30.6,13.08,"公寓(5樓含以下無電梯)",45,"三層/五層","房地(土地+建物)","3房1廳1衛","0","住家用","北投區",121.496182,25.136398
"臺北市北投區溫泉路７３巷６號十樓之２","111/03/26",1056,54.1,28.21,"住宅大樓(11層含以上有電梯)",13,"十層/十二層","房地(土地+建物)+車位","1房1廳1衛","180","住家用","北投區",121.5058341,25.1356057
"臺北市北投區吉利街１４９巷１３號七樓","111/03/26",1075,75.7,14.21,"華廈(10層含以下有電梯)",5,"七層/九層","房地(土地+建物)","1房1廳1衛","0","住家用","北投區",121.5076252,25.1191469
"臺北市北投區中央北路四段５３２號四樓","111/03/25",1000,21.5,46.59,"住宅大樓(11層含以上有電梯)",20,"四層,五層/十八層","房地(土地+建物)+車位","5房2廳3衛","0","住家用","北投區",121.4679903,25.1283651
"臺北市北投區公舘路２０９巷１９號五樓","111/03/25",2668,61.7,46.11,"華廈(10層含以下有電梯)",7,"五層/五層","房地(土地+建物)+車位","3房2廳2衛","230","住家用","北投區",121.5085845,25.1278775
"臺北市北投區紗帽路１１６號六樓之６","111/03/25",1455,25,58.21,"華廈(10層含以下有電梯)",44,"六層/十層","房地(土地+建物)","3房2廳2衛","0","住家用","北投區",121.5473972,25.1507168
"臺北市北投區公舘路１９１巷２號三樓","111/03/25",750,26,28.89,"公寓(5樓含以下無電梯)",51,"三層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.507538,25.1280275
"臺北市北投區吉利街３２０巷２弄１號三樓","111/03/25",580,33.7,17.23,"公寓(5樓含以下無電梯)",51,"三層/四層","房地(土地+建物)","2房1廳1衛","0","住家用","北投區",121.5114866,25.1176193
"臺北市北投區幽雅路７號九樓之６","111/03/25",980,34.1,28.74,"住宅大樓(11層含以上有電梯)",13,"九層/十三層","房地(土地+建物)+車位","2房2廳1衛","0","住家用","北投區",121.5134154,25.1372467
"臺北市北投區幽雅路７號九樓之７","111/03/25",590,40,14.76,"住宅大樓(11層含以上有電梯)",13,"九層/十三層","房地(土地+建物)","2房2廳1衛","0","住家用","北投區",121.5134154,25.1372467
"臺北市北投區石牌路一段７１巷１５弄５號","111/03/25",2200,75.4,29.19,"公寓(5樓含以下無電梯)",49,"一層/四層","房地(土地+建物)","3房2廳1衛","0","住家用","北投區",121.5107132,25.1142668
